"PRODUCT NDC","PRODUCT TYPE NAME","NONPROPRIETARY NAME","DOSAGE FORM NAME","ROUTE NAME","MARKETING CATEGORY NAME","ESTABLISHMENT INFORMATION","SUBSTANCE NAME","ACTIVE INGREDIENTS INFO","NDC PACKAGE CODE","PACKAGE DESCRIPTION","REPORTING PERIOD","DEA SCHEDULE"
"71285-0100","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (60mEq) 830ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; ANHYDROUS DEXTROSE; TROMETHAMINE; POTASSIUM CHLORIDE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; DEXTROSE MONOHYDRATE","18.8 meq/830 mL; 1.635 g/830 mL; 13.15 g/830 mL; 23.2 g/830 mL; 7.2 g/830 mL; 60 meq/830 mL; 1.11 g/830 mL; 49.45 g/830 mL","71285-0100-1","830 mL in 1 BAG (71285-0100-1)","2021-2, 2022-2, 2022-1",""
"71285-0100","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (60mEq) 830ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; ANHYDROUS DEXTROSE; TROMETHAMINE; POTASSIUM CHLORIDE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; DEXTROSE MONOHYDRATE","18.8 meq/830 mL; 1.635 g/830 mL; 13.15 g/830 mL; 23.2 g/830 mL; 7.2 g/830 mL; 60 meq/830 mL; 1.11 g/830 mL; 49.45 g/830 mL","71285-0100-1","830 mL in 1 BAG (71285-0100-1)","2021-2, 2022-2, 2022-1",""
"71285-0100","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (60mEq) 830ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; ANHYDROUS DEXTROSE; TROMETHAMINE; POTASSIUM CHLORIDE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; DEXTROSE MONOHYDRATE","18.8 meq/830 mL; 1.635 g/830 mL; 13.15 g/830 mL; 23.2 g/830 mL; 7.2 g/830 mL; 60 meq/830 mL; 1.11 g/830 mL; 49.45 g/830 mL","71285-0100-1","830 mL in 1 BAG (71285-0100-1)","2021-2, 2022-2, 2022-1",""
"71285-0101","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (36mEq) Low Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".666 g/500 mL; 13.92 g/500 mL; .981 g/500 mL; 7.89 g/500 mL; 13.6 meq/500 mL; 2.16 g/500 mL; 36 meq/500 mL; 19.6 g/500 mL","71285-0101-1","500 mL in 1 BAG (71285-0101-1)","2021-2, 2022-2, 2022-1",""
"71285-0101","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (36mEq) Low Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".666 g/500 mL; 13.92 g/500 mL; .981 g/500 mL; 7.89 g/500 mL; 13.6 meq/500 mL; 2.16 g/500 mL; 36 meq/500 mL; 19.6 g/500 mL","71285-0101-1","500 mL in 1 BAG (71285-0101-1)","2021-2, 2022-2, 2022-1",""
"71285-0101","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (36mEq) Low Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".666 g/500 mL; 13.92 g/500 mL; .981 g/500 mL; 7.89 g/500 mL; 13.6 meq/500 mL; 2.16 g/500 mL; 36 meq/500 mL; 19.6 g/500 mL","71285-0101-1","500 mL in 1 BAG (71285-0101-1)","2021-2, 2022-2, 2022-1",""
"71285-0102","HUMAN COMPOUNDED DRUG","Induction 8 to1 High K (108 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE","108 meq/500 mL; 35.15 g/500 mL; 1.5696 g/500 mL; 12.624 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 9.6 meq/500 mL; 4.896 g/500 mL","71285-0102-1","500 mL in 1 BAG (71285-0102-1)","2021-2, 2022-2, 2022-1",""
"71285-0102","HUMAN COMPOUNDED DRUG","Induction 8 to1 High K (108 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE","108 meq/500 mL; 35.15 g/500 mL; 1.5696 g/500 mL; 12.624 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 9.6 meq/500 mL; 4.896 g/500 mL","71285-0102-1","500 mL in 1 BAG (71285-0102-1)","2021-2, 2022-2, 2022-1",""
"71285-0102","HUMAN COMPOUNDED DRUG","Induction 8 to1 High K (108 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE","108 meq/500 mL; 35.15 g/500 mL; 1.5696 g/500 mL; 12.624 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 9.6 meq/500 mL; 4.896 g/500 mL","71285-0102-1","500 mL in 1 BAG (71285-0102-1)","2021-2, 2022-2, 2022-1",""
"71285-0103","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (20 mEq) 810ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.635 g/810 mL; 13.15 g/810 mL; 1.11 g/810 mL; 23.2 g/810 mL; 18.8 meq/810 mL; 7.2 g/810 mL; 20 meq/810 mL; 49.45 g/810 mL","71285-0103-1","810 mL in 1 BAG (71285-0103-1)","2021-2, 2022-2, 2022-1",""
"71285-0103","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (20 mEq) 810ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.635 g/810 mL; 13.15 g/810 mL; 1.11 g/810 mL; 23.2 g/810 mL; 18.8 meq/810 mL; 7.2 g/810 mL; 20 meq/810 mL; 49.45 g/810 mL","71285-0103-1","810 mL in 1 BAG (71285-0103-1)","2021-2, 2022-2, 2022-1",""
"71285-0103","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (20 mEq) 810ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.635 g/810 mL; 13.15 g/810 mL; 1.11 g/810 mL; 23.2 g/810 mL; 18.8 meq/810 mL; 7.2 g/810 mL; 20 meq/810 mL; 49.45 g/810 mL","71285-0103-1","810 mL in 1 BAG (71285-0103-1)","2021-2, 2022-2, 2022-1",""
"71285-0104","HUMAN COMPOUNDED DRUG","Maintenance 4 to 1 Low K (36 mEq) Low Tromethamine 1000ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE","1.9947 g/1000 mL; 1.3542 g/1000 mL; 28.304 g/1000 mL; 27.2 meq/1000 mL; 4.428 g/1000 mL; 36 meq/1000 mL; 68.2 g/1000 mL; 16.043 g/1000 mL","71285-0104-1","1000 mL in 1 BAG (71285-0104-1)","2021-2, 2022-2, 2022-1",""
"71285-0104","HUMAN COMPOUNDED DRUG","Maintenance 4 to 1 Low K (36 mEq) Low Tromethamine 1000ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE","1.9947 g/1000 mL; 1.3542 g/1000 mL; 28.304 g/1000 mL; 27.2 meq/1000 mL; 4.428 g/1000 mL; 36 meq/1000 mL; 68.2 g/1000 mL; 16.043 g/1000 mL","71285-0104-1","1000 mL in 1 BAG (71285-0104-1)","2021-2, 2022-2, 2022-1",""
"71285-0104","HUMAN COMPOUNDED DRUG","Maintenance 4 to 1 Low K (36 mEq) Low Tromethamine 1000ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE","1.9947 g/1000 mL; 1.3542 g/1000 mL; 28.304 g/1000 mL; 27.2 meq/1000 mL; 4.428 g/1000 mL; 36 meq/1000 mL; 68.2 g/1000 mL; 16.043 g/1000 mL","71285-0104-1","1000 mL in 1 BAG (71285-0104-1)","2021-2, 2022-2, 2022-1",""
"71285-0105","HUMAN COMPOUNDED DRUG","Maintenance 8 to1 Low K (24 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.5696 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 12.624 g/500 mL; 10.4 meq/500 mL; 4.896 g/500 mL; 24 meq/500 mL; 36.272 g/500 mL","71285-0105-1","500 mL in 1 BAG (71285-0105-1)","2021-2, 2022-2, 2022-1",""
"71285-0105","HUMAN COMPOUNDED DRUG","Maintenance 8 to1 Low K (24 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.5696 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 12.624 g/500 mL; 10.4 meq/500 mL; 4.896 g/500 mL; 24 meq/500 mL; 36.272 g/500 mL","71285-0105-1","500 mL in 1 BAG (71285-0105-1)","2021-2, 2022-2, 2022-1",""
"71285-0105","HUMAN COMPOUNDED DRUG","Maintenance 8 to1 Low K (24 mEq) 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE","1.5696 g/500 mL; 1.0656 g/500 mL; 22.272 g/500 mL; 12.624 g/500 mL; 10.4 meq/500 mL; 4.896 g/500 mL; 24 meq/500 mL; 36.272 g/500 mL","71285-0105-1","500 mL in 1 BAG (71285-0105-1)","2021-2, 2022-2, 2022-1",""
"71285-0106","HUMAN COMPOUNDED DRUG","Induction 4 to 1 High K (30mEq) 415ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".555 g/415 mL; 11.6 g/415 mL; .8175 g/415 mL; 6.575 g/415 mL; 9.6 meq/415 mL; 3.6 g/415 mL; 30 meq/415 mL; 24.76 g/415 mL","71285-0106-1","415 mL in 1 BAG (71285-0106-1)","2022-1, 2021-2, 2022-2",""
"71285-0106","HUMAN COMPOUNDED DRUG","Induction 4 to 1 High K (30mEq) 415ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".555 g/415 mL; 11.6 g/415 mL; .8175 g/415 mL; 6.575 g/415 mL; 9.6 meq/415 mL; 3.6 g/415 mL; 30 meq/415 mL; 24.76 g/415 mL","71285-0106-1","415 mL in 1 BAG (71285-0106-1)","2022-1, 2021-2, 2022-2",""
"71285-0106","HUMAN COMPOUNDED DRUG","Induction 4 to 1 High K (30mEq) 415ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE",".555 g/415 mL; 11.6 g/415 mL; .8175 g/415 mL; 6.575 g/415 mL; 9.6 meq/415 mL; 3.6 g/415 mL; 30 meq/415 mL; 24.76 g/415 mL","71285-0106-1","415 mL in 1 BAG (71285-0106-1)","2022-1, 2021-2, 2022-2",""
"71285-0107","HUMAN COMPOUNDED DRUG","Induction 8 to High K (100 mEq) LOW DEXTROSE 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE","1.03332 g/500 mL; 8.3108 g/500 mL; .70152 g/500 mL; 14.6624 g/500 mL; 12.4 meq/500 mL; 45.576 g/500 mL; 100 meq/500 mL","71285-0107-1","500 mL in 1 BAG (71285-0107-1)","2022-1, 2021-2, 2022-2",""
"71285-0107","HUMAN COMPOUNDED DRUG","Induction 8 to High K (100 mEq) LOW DEXTROSE 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE","1.03332 g/500 mL; 8.3108 g/500 mL; .70152 g/500 mL; 14.6624 g/500 mL; 12.4 meq/500 mL; 45.576 g/500 mL; 100 meq/500 mL","71285-0107-1","500 mL in 1 BAG (71285-0107-1)","2022-1, 2021-2, 2022-2",""
"71285-0107","HUMAN COMPOUNDED DRUG","Induction 8 to High K (100 mEq) LOW DEXTROSE 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE; TROMETHAMINE; POTASSIUM CHLORIDE","1.03332 g/500 mL; 8.3108 g/500 mL; .70152 g/500 mL; 14.6624 g/500 mL; 12.4 meq/500 mL; 45.576 g/500 mL; 100 meq/500 mL","71285-0107-1","500 mL in 1 BAG (71285-0107-1)","2022-1, 2021-2, 2022-2",""
"71285-0111","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (50 mEq) In Plasmalyte A, ph 7.4 with Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; SODIUM CHLORIDE; POTASSIUM CHLORIDE; MAGNESIUM CHLORIDE; TROMETHAMINE; DEXTROSE MONOHYDRATE; SODIUM ACETATE; SODIUM GLUCONATE","3.6 g/500 mL; 20.3 meq/500 mL; 1.9725 g/500 mL; 3.86375 g/500 mL; .1125 g/500 mL; 2.268 g/500 mL; 6.51 g/500 mL; 1.38 g/500 mL; 1.8825 g/500 mL","71285-0111-1","500 mL in 1 BAG (71285-0111-1)","2021-2, 2022-2, 2022-1",""
"71285-0111","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (50 mEq) In Plasmalyte A, ph 7.4 with Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; SODIUM CHLORIDE; POTASSIUM CHLORIDE; MAGNESIUM CHLORIDE; TROMETHAMINE; DEXTROSE MONOHYDRATE; SODIUM ACETATE; SODIUM GLUCONATE","3.6 g/500 mL; 20.3 meq/500 mL; 1.9725 g/500 mL; 3.86375 g/500 mL; .1125 g/500 mL; 2.268 g/500 mL; 6.51 g/500 mL; 1.38 g/500 mL; 1.8825 g/500 mL","71285-0111-1","500 mL in 1 BAG (71285-0111-1)","2021-2, 2022-2, 2022-1",""
"71285-0111","HUMAN COMPOUNDED DRUG","Induction 4 to1 High K (50 mEq) In Plasmalyte A, ph 7.4 with Tromethamine 500ml Bag","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; SODIUM CHLORIDE; POTASSIUM CHLORIDE; MAGNESIUM CHLORIDE; TROMETHAMINE; DEXTROSE MONOHYDRATE; SODIUM ACETATE; SODIUM GLUCONATE","3.6 g/500 mL; 20.3 meq/500 mL; 1.9725 g/500 mL; 3.86375 g/500 mL; .1125 g/500 mL; 2.268 g/500 mL; 6.51 g/500 mL; 1.38 g/500 mL; 1.8825 g/500 mL","71285-0111-1","500 mL in 1 BAG (71285-0111-1)","2021-2, 2022-2, 2022-1",""
"71285-0112","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (40 mEq) In Plasmalyte A, ph 7.4 with Tromethamine","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; SODIUM GLUCONATE; MAGNESIUM CHLORIDE; SODIUM ACETATE; POTASSIUM CHLORIDE; MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; TROMETHAMINE; DEXTROSE MONOHYDRATE","4.1028 g/1000 mL; 3.9156 g/1000 mL; .234 g/1000 mL; 2.8704 g/1000 mL; 3.2686 g/1000 mL; 7 g/1000 mL; 40.6 meq/1000 mL; 4.536 g/1000 mL; 12.53 g/1000 mL","71285-0112-1","1000 mL in 1 BAG (71285-0112-1)","2022-1, 2021-2, 2022-2",""
"71285-0112","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (40 mEq) In Plasmalyte A, ph 7.4 with Tromethamine","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; SODIUM GLUCONATE; MAGNESIUM CHLORIDE; SODIUM ACETATE; POTASSIUM CHLORIDE; MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; TROMETHAMINE; DEXTROSE MONOHYDRATE","4.1028 g/1000 mL; 3.9156 g/1000 mL; .234 g/1000 mL; 2.8704 g/1000 mL; 3.2686 g/1000 mL; 7 g/1000 mL; 40.6 meq/1000 mL; 4.536 g/1000 mL; 12.53 g/1000 mL","71285-0112-1","1000 mL in 1 BAG (71285-0112-1)","2022-1, 2021-2, 2022-2",""
"71285-0112","HUMAN COMPOUNDED DRUG","Maintenance 4 to1 Low K (40 mEq) In Plasmalyte A, ph 7.4 with Tromethamine","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","SODIUM CHLORIDE; SODIUM GLUCONATE; MAGNESIUM CHLORIDE; SODIUM ACETATE; POTASSIUM CHLORIDE; MANNITOL; MAGNESIUM SULFATE HEPTAHYDRATE; TROMETHAMINE; DEXTROSE MONOHYDRATE","4.1028 g/1000 mL; 3.9156 g/1000 mL; .234 g/1000 mL; 2.8704 g/1000 mL; 3.2686 g/1000 mL; 7 g/1000 mL; 40.6 meq/1000 mL; 4.536 g/1000 mL; 12.53 g/1000 mL","71285-0112-1","1000 mL in 1 BAG (71285-0112-1)","2022-1, 2021-2, 2022-2",""
"71285-0113","HUMAN COMPOUNDED DRUG","Advocate Cardioplegia Solution A","SOLUTION","INTRACORONARY","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","Central Admixture Pharmacy Services, Inc.","CITRIC ACID MONOHYDRATE; TRISODIUM CITRATE DIHYDRATE; SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE; MAGNESIUM SULFATE HEPTAHYDRATE; TROMETHAMINE; POTASSIUM CHLORIDE; DEXTROSE MONOHYDRATE; ANHYDROUS DEXTROSE; SODIUM CHLORIDE",".654 g/990.5 mL; 5.26 g/990.5 mL; .444 g/990.5 mL; 16.24 meq/990.5 mL; 7.2 g/990.5 mL; 60 meq/990.5 mL; 35.952 g/990.5 mL; 9.28 g/990.5 mL; 34 meq/990.5 mL","71285-0113-1","990.5 mL in 1 BAG (71285-0113-1)","2021-2",""
