"PRODUCT NDC","PRODUCT TYPE NAME","NONPROPRIETARY NAME","DOSAGE FORM NAME","ROUTE NAME","MARKETING CATEGORY NAME","ESTABLISHMENT INFORMATION","SUBSTANCE NAME","ACTIVE INGREDIENTS INFO","NDC PACKAGE CODE","PACKAGE DESCRIPTION","REPORTING PERIOD","DEA SCHEDULE"
"70092-128","HUMAN COMPOUNDED DRUG","Morphine 1 mg/ml 50 ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","50 mg/50 mL","70092-128-50","50 mL in 1 SYRINGE (70092-128-50)","2022-2, 2022-1","CII"
"70092-128","HUMAN COMPOUNDED DRUG","Morphine 1 mg/ml 50 ml NS syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","50 mg/50 mL","70092-128-50","50 mL in 1 SYRINGE (70092-128-50)","2022-2, 2022-1","CII"
"70092-130","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml in 100 ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","100 mg/100 mL","70092-130-36","100 mL in 1 BAG (70092-130-36)","2022-1","CII"
"70092-132","HUMAN COMPOUNDED DRUG","Morphine PF 0.5 mg/ml 2 ml-3ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","1 mg/2 mL","70092-132-43","2 mL in 1 SYRINGE (70092-132-43)","2022-2, 2022-1","CII"
"70092-132","HUMAN COMPOUNDED DRUG","Morphine PF 0.5 mg/ml 2 ml-3ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","1 mg/2 mL","70092-132-43","2 mL in 1 SYRINGE (70092-132-43)","2022-2, 2022-1","CII"
"70092-133","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml 2 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","2 mg/2 mL","70092-133-43","2 mL in 1 SYRINGE (70092-133-43)","2022-2, 2022-1","CII"
"70092-133","HUMAN COMPOUNDED DRUG","Morphine PF 1 mg/ml 2 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MORPHINE SULFATE","2 mg/2 mL","70092-133-43","2 mL in 1 SYRINGE (70092-133-43)","2022-2, 2022-1","CII"
"70092-147","HUMAN COMPOUNDED DRUG","KCl 10 mEq lido 10 mg add 100 ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","LIDOCAINE HYDROCHLORIDE; POTASSIUM CHLORIDE","1000 mg/100 mL; 1000 meq/100 mL","70092-147-03","100 mL in 1 BAG (70092-147-03)","2022-2, 2022-1",""
"70092-147","HUMAN COMPOUNDED DRUG","KCl 10 mEq lido 10 mg add 100 ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","LIDOCAINE HYDROCHLORIDE; POTASSIUM CHLORIDE","1000 mg/100 mL; 1000 meq/100 mL","70092-147-03","100 mL in 1 BAG (70092-147-03)","2022-2, 2022-1",""
"70092-148","HUMAN COMPOUNDED DRUG","Sodium Citrate 4% 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","TRISODIUM CITRATE DIHYDRATE","120 mg/3 mL","70092-148-43","3 mL in 1 SYRINGE (70092-148-43)","2022-1, 2022-2",""
"70092-148","HUMAN COMPOUNDED DRUG","Sodium Citrate 4% 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","TRISODIUM CITRATE DIHYDRATE","120 mg/3 mL","70092-148-43","3 mL in 1 SYRINGE (70092-148-43)","2022-1, 2022-2",""
"70092-160","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.1% PF 250 ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 250 mg/250 mL","70092-160-37","250 mL in 1 BAG (70092-160-37)","2022-2, 2022-1","CII"
"70092-160","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Bup 0.1% PF 250 ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 250 mg/250 mL","70092-160-37","250 mL in 1 BAG (70092-160-37)","2022-2, 2022-1","CII"
"70092-161","HUMAN COMPOUNDED DRUG","Methadone PF 1mg/ml in 1ml NS- 3ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","METHADONE HYDROCHLORIDE","1 mg/1 mL","70092-161-43","1 mL in 1 SYRINGE (70092-161-43)","2022-2, 2022-1","CII"
"70092-161","HUMAN COMPOUNDED DRUG","Methadone PF 1mg/ml in 1ml NS- 3ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","METHADONE HYDROCHLORIDE","1 mg/1 mL","70092-161-43","1 mL in 1 SYRINGE (70092-161-43)","2022-2, 2022-1","CII"
"70092-170","HUMAN COMPOUNDED DRUG","Phenylephrine 40 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","40 mg/250 mL","70092-170-05","250 mL in 1 BAG (70092-170-05)","2022-2, 2022-1",""
"70092-170","HUMAN COMPOUNDED DRUG","Phenylephrine 40 mg add to 250ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","PHENYLEPHRINE HYDROCHLORIDE","40 mg/250 mL","70092-170-05","250 mL in 1 BAG (70092-170-05)","2022-2, 2022-1",""
"70092-173","HUMAN COMPOUNDED DRUG","Atropine 0.4 mg/ml in 2 ml NS- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ATROPINE SULFATE",".8 mg/2 mL","70092-173-43","2 mL in 1 SYRINGE (70092-173-43)","2022-2, 2022-1",""
"70092-173","HUMAN COMPOUNDED DRUG","Atropine 0.4 mg/ml in 2 ml NS- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ATROPINE SULFATE",".8 mg/2 mL","70092-173-43","2 mL in 1 SYRINGE (70092-173-43)","2022-2, 2022-1",""
"70092-177","HUMAN COMPOUNDED DRUG","Midazolam 1 mg/ml in 50ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MIDAZOLAM HYDROCHLORIDE","50 mg/50 mL","70092-177-35","50 mL in 1 BAG (70092-177-35)","2022-2, 2022-1","CIV"
"70092-177","HUMAN COMPOUNDED DRUG","Midazolam 1 mg/ml in 50ml NS IVB","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","MIDAZOLAM HYDROCHLORIDE","50 mg/50 mL","70092-177-35","50 mL in 1 BAG (70092-177-35)","2022-2, 2022-1","CIV"
"70092-180","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 30ml PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1500 ug/30 mL","70092-180-79","30 mL in 1 SYRINGE, GLASS (70092-180-79)","2022-2, 2022-1","CII"
"70092-180","HUMAN COMPOUNDED DRUG","Fentanyl PF 50 mcg/ml 30ml PCA vial","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1500 ug/30 mL","70092-180-79","30 mL in 1 SYRINGE, GLASS (70092-180-79)","2022-2, 2022-1","CII"
"70092-202","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Bup 0.125%PF100mlNS CADDYFS","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 125 mg/100 mL","70092-202-75","100 mL in 1 CARTRIDGE (70092-202-75)","2022-2, 2022-1","CII"
"70092-202","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Bup 0.125%PF100mlNS CADDYFS","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 125 mg/100 mL","70092-202-75","100 mL in 1 CARTRIDGE (70092-202-75)","2022-2, 2022-1","CII"
"70092-207","HUMAN COMPOUNDED DRUG","Fent2mcg/ml-Ropiv0.1%PF 200ml NS- 250IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE; FENTANYL CITRATE","400 mg/200 mL; 400 ug/200 mL","70092-207-37","200 mL in 1 CARTRIDGE (70092-207-37)","2022-2, 2022-1","CII"
"70092-207","HUMAN COMPOUNDED DRUG","Fent2mcg/ml-Ropiv0.1%PF 200ml NS- 250IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE; FENTANYL CITRATE","400 mg/200 mL; 400 ug/200 mL","70092-207-37","200 mL in 1 CARTRIDGE (70092-207-37)","2022-2, 2022-1","CII"
"70092-221","HUMAN COMPOUNDED DRUG","Ropivacaine PF 0.2% 400 ml IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE","800 mg/400 mL","70092-221-38","400 mL in 1 BAG (70092-221-38)","2022-2, 2022-1",""
"70092-221","HUMAN COMPOUNDED DRUG","Ropivacaine PF 0.2% 400 ml IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE","800 mg/400 mL","70092-221-38","400 mL in 1 BAG (70092-221-38)","2022-2, 2022-1",""
"70092-225","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Ropiv 0.2% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; ROPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 500 mg/250 mL","70092-225-37","250 mL in 1 BAG (70092-225-37)","2022-2, 2022-1","CII"
"70092-225","HUMAN COMPOUNDED DRUG","Fent 2 mcg/ml-Ropiv 0.2% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; ROPIVACAINE HYDROCHLORIDE","500 ug/250 mL; 500 mg/250 mL","70092-225-37","250 mL in 1 BAG (70092-225-37)","2022-2, 2022-1","CII"
"70092-229","HUMAN COMPOUNDED DRUG","Atropine 0.4 mg/ml 2.5 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ATROPINE SULFATE","1 mg/2.5 mL","70092-229-43","2.5 mL in 1 SYRINGE (70092-229-43)","2022-2, 2022-1",""
"70092-229","HUMAN COMPOUNDED DRUG","Atropine 0.4 mg/ml 2.5 ml- 3 ml syr","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ATROPINE SULFATE","1 mg/2.5 mL","70092-229-43","2.5 mL in 1 SYRINGE (70092-229-43)","2022-2, 2022-1",""
"70092-250","HUMAN COMPOUNDED DRUG","Fent PF10 mcg/ml 100 ml NS  CADD- C FSFF","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1 mg/100 mL","70092-250-75","100 mL in 1 CARTRIDGE (70092-250-75)","2022-2, 2022-1","CII"
"70092-250","HUMAN COMPOUNDED DRUG","Fent PF10 mcg/ml 100 ml NS  CADD- C FSFF","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE","1 mg/100 mL","70092-250-75","100 mL in 1 CARTRIDGE (70092-250-75)","2022-2, 2022-1","CII"
"70092-255","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Bup 0.1%PF100mlNS CADDYFSFF","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 100 mg/100 mL","70092-255-75","100 mL in 1 BAG (70092-255-75)","2022-2, 2022-1","CII"
"70092-255","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Bup 0.1%PF100mlNS CADDYFSFF","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","FENTANYL CITRATE; BUPIVACAINE HYDROCHLORIDE","200 ug/100 mL; 100 mg/100 mL","70092-255-75","100 mL in 1 BAG (70092-255-75)","2022-2, 2022-1","CII"
"70092-259","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Rop 0.2% PF 100ml NS CADD-Y","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE; FENTANYL CITRATE","200 mg/100 mL; 200 ug/100 mL","70092-259-75","100 mL in 1 CARTRIDGE (70092-259-75)","2022-2, 2022-1","CII"
"70092-259","HUMAN COMPOUNDED DRUG","Fent 2mcg/mL-Rop 0.2% PF 100ml NS CADD-Y","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","ROPIVACAINE HYDROCHLORIDE; FENTANYL CITRATE","200 mg/100 mL; 200 ug/100 mL","70092-259-75","100 mL in 1 CARTRIDGE (70092-259-75)","2022-2, 2022-1","CII"
"70092-269","HUMAN COMPOUNDED DRUG","Fent 2 mcg/mlBup 0.0625% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","BUPIVACAINE HYDROCHLORIDE ANHYDROUS; FENTANYL CITRATE","156.25 mg/250 mL; 500 ug/250 mL","70092-269-37","250 mL in 1 BAG (70092-269-37)","2022-2, 2022-1","CII"
"70092-269","HUMAN COMPOUNDED DRUG","Fent 2 mcg/mlBup 0.0625% PF 250ml NS IVB","INJECTION","EPIDURAL","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","BUPIVACAINE HYDROCHLORIDE ANHYDROUS; FENTANYL CITRATE","156.25 mg/250 mL; 500 ug/250 mL","70092-269-37","250 mL in 1 BAG (70092-269-37)","2022-2, 2022-1","CII"
"70092-281","HUMAN COMPOUNDED DRUG","Hep 30,000 U add to 1000 ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HEPARIN SODIUM","9000 ug/1000 mL","70092-281-08","100 mL in 1 BAG (70092-281-08)","2022-2, 2022-1",""
"70092-281","HUMAN COMPOUNDED DRUG","Hep 30,000 U add to 1000 ml NS bag","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HEPARIN SODIUM","9000 ug/1000 mL","70092-281-08","100 mL in 1 BAG (70092-281-08)","2022-2, 2022-1",""
"70092-286","HUMAN COMPOUNDED DRUG","HydromorphPF 0.2 mg/ml 50ml NSCADD-FSFF","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","10 mg/50 mL","70092-286-74","50 mL in 1 CARTRIDGE (70092-286-74)","2022-2, 2022-1","CII"
"70092-286","HUMAN COMPOUNDED DRUG","HydromorphPF 0.2 mg/ml 50ml NSCADD-FSFF","INJECTION","INTRAVENOUS","OUTSOURCING FACILITY COMPOUNDED HUMAN DRUG PRODUCT (EXEMPT FROM APPROVAL REQUIREMENTS)","QuVa Pharma, Inc.","HYDROMORPHONE HYDROCHLORIDE","10 mg/50 mL","70092-286-74","50 mL in 1 CARTRIDGE (70092-286-74)","2022-2, 2022-1","CII"
