rxcui_from,tty_from,rxcui_to,tty_to
977957,SBDF,994007,SBD
977957,SBDF,994010,SBD
977957,SBDF,994005,SCD
977957,SBDF,994008,SCD
2654512,SBDFP,849452,SBD
2654512,SBDFP,849450,SCD
2654513,SBDFP,849737,SBD
2654513,SBDFP,849574,SCD
2654566,SBDFP,849438,SBD
2654566,SBDFP,849431,SCD
2654714,SBDFP,1112233,SBD
2654714,SBDFP,1112231,SCD
2657846,SBDFP,1550963,SBD
2657846,SBDFP,1550957,SCD
2659037,SBDFP,849728,SBD
2659037,SBDFP,849574,SCD
1550955,SCDF,1550963,SBD
1550955,SCDF,1550957,SCD
373002,SCDF,1112233,SBD
373002,SCDF,1112231,SCD
373003,SCDF,199490,SCD
373004,SCDF,207093,SBD
373004,SCDF,311913,SCD
373005,SCDF,105899,SBD
373005,SCDF,849438,SBD
373005,SCDF,849728,SBD
373005,SCDF,849737,SBD
373005,SCDF,1608797,SCD
373005,SCDF,198012,SCD
373005,SCDF,198013,SCD
373005,SCDF,198014,SCD
373005,SCDF,849398,SCD
373005,SCDF,849431,SCD
373005,SCDF,849574,SCD
373006,SCDF,1116331,SBD
373006,SCDF,1116341,SBD
373006,SCDF,1116351,SBD
373006,SCDF,1116320,SCD
373006,SCDF,1116339,SCD
373006,SCDF,1116349,SCD
373009,SCDF,608793,SBD
373009,SCDF,835560,SBD
373009,SCDF,105918,SCD
373009,SCDF,311915,SCD
373009,SCDF,603103,SCD
374618,SCDF,1367426,SCD
794763,SCDF,849452,SBD
794763,SCDF,849450,SCD
977953,SCDF,994007,SBD
977953,SCDF,994010,SBD
977953,SCDF,994005,SCD
977953,SCDF,994008,SCD
2647518,SCDFP,849452,SBD
2647518,SCDFP,849450,SCD
2648045,SCDFP,849438,SBD
2648045,SCDFP,849728,SBD
2648045,SCDFP,849737,SBD
2648045,SCDFP,849398,SCD
2648045,SCDFP,849431,SCD
2648045,SCDFP,849574,SCD
2648267,SCDFP,1550963,SBD
2648267,SCDFP,1550957,SCD
2648502,SCDFP,1112233,SBD
2648502,SCDFP,1112231,SCD
2648872,SCDFP,1367426,SCD
1721640,SBDF,1721690,SBD
1721640,SBDF,205918,SBD
1721640,SBDF,205922,SBD
1721640,SBDF,205924,SBD
1721640,SBDF,213475,SBD
1721640,SBDF,1721684,SCD
1721640,SBDF,239998,SCD
1721640,SBDF,239999,SCD
1721640,SBDF,240377,SCD
1721640,SBDF,242706,SCD
1721643,SBDF,1721685,SBD
1721643,SBDF,205917,SBD
1721643,SBDF,205921,SBD
1721643,SBDF,205923,SBD
1721643,SBDF,1721684,SCD
1721643,SBDF,239998,SCD
1721643,SBDF,239999,SCD
1721643,SBDF,240377,SCD
2047594,SBDF,2047596,SBD
2047594,SBDF,2047602,SBD
2047594,SBDF,2047608,SBD
2047594,SBDF,2047614,SBD
2047594,SBDF,2047623,SBD
2047594,SBDF,2047591,SCD
2047594,SBDF,2047600,SCD
2047594,SBDF,2047606,SCD
2047594,SBDF,2047612,SCD
2047594,SBDF,2047621,SCD
2463732,SBDF,2463733,SBD
2463732,SBDF,2463737,SBD
2463732,SBDF,2463731,SCD
2463732,SBDF,2463735,SCD
92613,SBDF,205912,SBD
92613,SBDF,212218,SBD
92613,SBDF,240000,SCD
92613,SBDF,241999,SCD
93868,SBDF,205913,SBD
93868,SBDF,212219,SBD
93868,SBDF,240000,SCD
93868,SBDF,241999,SCD
2657314,SBDFP,2047596,SBD
2657314,SBDFP,2047602,SBD
2657314,SBDFP,2047608,SBD
2657314,SBDFP,2047614,SBD
2657314,SBDFP,2047623,SBD
2657314,SBDFP,2047591,SCD
2657314,SBDFP,2047600,SCD
2657314,SBDFP,2047606,SCD
2657314,SBDFP,2047612,SCD
2657314,SBDFP,2047621,SCD
2658685,SBDFP,2463733,SBD
2658685,SBDFP,2463737,SBD
2658685,SBDFP,2463731,SCD
2658685,SBDFP,2463735,SCD
1721637,SCDF,1721685,SBD
1721637,SCDF,1721690,SBD
1721637,SCDF,2047596,SBD
1721637,SCDF,2047602,SBD
1721637,SCDF,2047608,SBD
1721637,SCDF,2047614,SBD
1721637,SCDF,2047623,SBD
1721637,SCDF,205917,SBD
1721637,SCDF,205918,SBD
1721637,SCDF,205921,SBD
1721637,SCDF,205922,SBD
1721637,SCDF,205923,SBD
1721637,SCDF,205924,SBD
1721637,SCDF,213475,SBD
1721637,SCDF,1721684,SCD
1721637,SCDF,2047591,SCD
1721637,SCDF,2047600,SCD
1721637,SCDF,2047606,SCD
1721637,SCDF,2047612,SCD
1721637,SCDF,2047621,SCD
1721637,SCDF,239998,SCD
1721637,SCDF,239999,SCD
1721637,SCDF,240377,SCD
1721637,SCDF,242706,SCD
372032,SCDF,205912,SBD
372032,SCDF,205913,SBD
372032,SCDF,212218,SBD
372032,SCDF,212219,SBD
372032,SCDF,2463733,SBD
372032,SCDF,2463737,SBD
372032,SCDF,240000,SCD
372032,SCDF,241999,SCD
372032,SCDF,2463731,SCD
372032,SCDF,2463735,SCD
2645388,SCDFP,2463733,SBD
2645388,SCDFP,2463737,SBD
2645388,SCDFP,2463731,SCD
2645388,SCDFP,2463735,SCD
2646640,SCDFP,2047596,SBD
2646640,SCDFP,2047602,SBD
2646640,SCDFP,2047608,SBD
2646640,SCDFP,2047614,SBD
2646640,SCDFP,2047623,SBD
2646640,SCDFP,2047591,SCD
2646640,SCDFP,2047600,SCD
2646640,SCDFP,2047606,SCD
2646640,SCDFP,2047612,SCD
2646640,SCDFP,2047621,SCD
372033,SCDF,153630,SCD
372033,SCDF,153633,SCD
1368962,SCDF,1424872,SCD
2645337,SCDFP,1424872,SCD
378004,SCDF,1037039,SCD
378004,SCDF,1039708,SCD
378004,SCDF,1039811,SCD
378004,SCDF,1041498,SCD
378004,SCDF,1041851,SCD
378004,SCDF,1052526,SCD
378004,SCDF,1094724,SCD
378004,SCDF,1145610,SCD
378004,SCDF,1305100,SCD
378004,SCDF,1535597,SCD
378004,SCDF,1788839,SCD
378004,SCDF,1860080,SCD
378004,SCDF,2003712,SCD
378004,SCDF,2277550,SCD
378004,SCDF,2282911,SCD
378004,SCDF,2284346,SCD
378004,SCDF,2287763,SCD
378004,SCDF,2289402,SCD
378004,SCDF,2367439,SCD
378004,SCDF,581658,SCD
378004,SCDF,581660,SCD
378004,SCDF,581662,SCD
378004,SCDF,616762,SCD
378004,SCDF,902574,SCD
1094067,SBDF,1094068,SBD
1094067,SBDF,1094064,SCD
1100745,SBDF,1100746,SBD
1100745,SBDF,1100742,SCD
1293121,SBDF,1293123,SBD
1293121,SBDF,1293118,SCD
1293601,SBDF,1293603,SBD
1293601,SBDF,1293598,SCD
1423477,SBDF,1423479,SBD
1423477,SBDF,1423474,SCD
1428024,SBDF,1428025,SBD
1428024,SBDF,543460,SCD
1536547,SBDF,1536549,SBD
1536547,SBDF,1536544,SCD
1546203,SBDF,1546204,SBD
1546203,SBDF,1546202,SCD
2385351,SBDF,2385353,SBD
2385351,SBDF,2385348,SCD
2700384,SBDF,2700386,SBD
2700384,SBDF,2385348,SCD
365742,SBDF,213279,SBD
365742,SBDF,205248,SCD
365754,SBDF,212645,SBD
365754,SBDF,311254,SCD
402716,SBDF,978056,BPCK
402716,SBDF,978054,GPCK
402716,SBDF,543812,SBD
402716,SBDF,885109,SBD
402716,SBDF,197362,SCD
402716,SBDF,311254,SCD
402717,SBDF,978054,GPCK
402717,SBDF,205643,SBD
402717,SBDF,197362,SCD
632465,SBDF,1293861,SBD
632465,SBDF,1293859,SCD
807011,SBDF,807012,SBD
807011,SBDF,807008,SCD
807015,SBDF,807016,SBD
807015,SBDF,807013,SCD
864009,SBDF,978054,GPCK
864009,SBDF,1311662,SBD
864009,SBDF,864010,SBD
864009,SBDF,1311660,SCD
864009,SBDF,197362,SCD
875808,SBDF,800003,SBD
875808,SBDF,799999,SCD
875809,SBDF,800061,SBD
875809,SBDF,800057,SCD
875810,SBDF,800064,SBD
875810,SBDF,800062,SCD
875811,SBDF,800074,SBD
875811,SBDF,800066,SCD
875812,SBDF,800115,SBD
875812,SBDF,800111,SCD
875813,SBDF,800474,SBD
875813,SBDF,800472,SCD
875817,SBDF,800648,SBD
875817,SBDF,800644,SCD
904428,SBDF,1301695,GPCK
904428,SBDF,904429,SBD
904428,SBDF,248332,SCD
991325,SBDF,991326,SBD
991325,SBDF,991277,SCD
993260,SBDF,993261,SBD
993260,SBDF,993253,SCD
2654418,SBDFP,1301695,GPCK
2654418,SBDFP,904429,SBD
2654418,SBDFP,248332,SCD
2654770,SBDFP,800115,SBD
2654770,SBDFP,800111,SCD
2654809,SBDFP,1094068,SBD
2654809,SBDFP,1094064,SCD
2654839,SBDFP,807012,SBD
2654839,SBDFP,807008,SCD
2655139,SBDFP,212645,SBD
2655139,SBDFP,311254,SCD
2655148,SBDFP,1546204,SBD
2655148,SBDFP,1546202,SCD
2655318,SBDFP,978056,BPCK
2655318,SBDFP,978054,GPCK
2655318,SBDFP,543812,SBD
2655318,SBDFP,197362,SCD
2655330,SBDFP,213279,SBD
2655330,SBDFP,205248,SCD
2655344,SBDFP,1100746,SBD
2655344,SBDFP,1100742,SCD
2655590,SBDFP,885109,SBD
2655590,SBDFP,311254,SCD
2655818,SBDFP,800648,SBD
2655818,SBDFP,800644,SCD
2656433,SBDFP,807016,SBD
2656433,SBDFP,807013,SCD
2656513,SBDFP,800474,SBD
2656513,SBDFP,800472,SCD
2656538,SBDFP,993261,SBD
2656538,SBDFP,993253,SCD
2656604,SBDFP,991326,SBD
2656604,SBDFP,991277,SCD
2656896,SBDFP,1423479,SBD
2656896,SBDFP,1423474,SCD
2656911,SBDFP,1428025,SBD
2656911,SBDFP,543460,SCD
2657132,SBDFP,1293603,SBD
2657132,SBDFP,1293598,SCD
2657153,SBDFP,800061,SBD
2657153,SBDFP,800057,SCD
2657403,SBDFP,2385353,SBD
2657403,SBDFP,2385348,SCD
2657412,SBDFP,978054,GPCK
2657412,SBDFP,205643,SBD
2657412,SBDFP,197362,SCD
2658278,SBDFP,800074,SBD
2658278,SBDFP,800066,SCD
2658370,SBDFP,1293861,SBD
2658370,SBDFP,1293859,SCD
2658399,SBDFP,800003,SBD
2658399,SBDFP,799999,SCD
2658704,SBDFP,800064,SBD
2658704,SBDFP,800062,SCD
2658900,SBDFP,978054,GPCK
2658900,SBDFP,1311662,SBD
2658900,SBDFP,864010,SBD
2658900,SBDFP,1311660,SCD
2658900,SBDFP,197362,SCD
2658979,SBDFP,1536549,SBD
2658979,SBDFP,1536544,SCD
2700385,SBDFP,2700386,SBD
2700385,SBDFP,2385348,SCD
1094062,SCDF,1094068,SBD
1094062,SCDF,1094064,SCD
1094062,SCDF,1421080,SCD
1100740,SCDF,1100746,SBD
1100740,SCDF,1100742,SCD
1252019,SCDF,1252021,SCD
1371987,SCDF,1371989,SCD
1423472,SCDF,1423479,SBD
1423472,SCDF,1423474,SCD
1546201,SCDF,1546204,SBD
1546201,SCDF,1546202,SCD
2385346,SCDF,2385353,SBD
2385346,SCDF,2700386,SBD
2385346,SCDF,2385348,SCD
311255,SCDF,1301696,BPCK
311255,SCDF,1301695,GPCK
311255,SCDF,1428025,SBD
311255,SCDF,904429,SBD
311255,SCDF,1041718,SCD
311255,SCDF,248332,SCD
311255,SCDF,543460,SCD
373813,SCDF,1653440,SCD
373813,SCDF,311250,SCD
375453,SCDF,283279,SCD
377737,SCDF,978056,BPCK
377737,SCDF,978054,GPCK
377737,SCDF,1311662,SBD
377737,SCDF,205643,SBD
377737,SCDF,212645,SBD
377737,SCDF,543812,SBD
377737,SCDF,864010,SBD
377737,SCDF,885109,SBD
377737,SCDF,1311660,SCD
377737,SCDF,197362,SCD
377737,SCDF,311249,SCD
377737,SCDF,311254,SCD
377737,SCDF,607229,SCD
377895,SCDF,259021,SCD
378025,SCDF,244534,SCD
378025,SCDF,250816,SCD
379327,SCDF,807016,SBD
379327,SCDF,106200,SCD
379327,SCDF,807013,SCD
379425,SCDF,108926,SCD
632127,SCDF,1293123,SBD
632127,SCDF,1293603,SBD
632127,SCDF,1536549,SBD
632127,SCDF,1293118,SCD
632127,SCDF,1293598,SCD
632127,SCDF,1536544,SCD
632162,SCDF,1293861,SBD
632162,SCDF,1293859,SCD
875807,SCDF,800003,SBD
875807,SCDF,800061,SBD
875807,SCDF,800064,SBD
875807,SCDF,800074,SBD
875807,SCDF,800115,SBD
875807,SCDF,800474,SBD
875807,SCDF,799999,SCD
875807,SCDF,800057,SCD
875807,SCDF,800062,SCD
875807,SCDF,800066,SCD
875807,SCDF,800111,SCD
875807,SCDF,800472,SCD
875816,SCDF,800648,SBD
875816,SCDF,800644,SCD
875826,SCDF,807396,SCD
876073,SCDF,213279,SBD
876073,SCDF,807012,SBD
876073,SCDF,205248,SCD
876073,SCDF,313061,SCD
876073,SCDF,807008,SCD
876075,SCDF,847628,SCD
876076,SCDF,1866559,SCD
876076,SCDF,847626,SCD
876076,SCDF,847627,SCD
876077,SCDF,847630,SCD
991276,SCDF,991326,SBD
991276,SCDF,1747301,SCD
991276,SCDF,991277,SCD
993252,SCDF,993261,SBD
993252,SCDF,993253,SCD
2645422,SCDFP,313061,SCD
2645641,SCDFP,108926,SCD
2645773,SCDFP,1094068,SBD
2645773,SCDFP,1094064,SCD
2645773,SCDFP,1421080,SCD
2645778,SCDFP,1100746,SBD
2645778,SCDFP,1100742,SCD
2645783,SCDFP,1252021,SCD
2646025,SCDFP,213279,SBD
2646025,SCDFP,807012,SBD
2646025,SCDFP,205248,SCD
2646025,SCDFP,807008,SCD
2646128,SCDFP,991326,SBD
2646128,SCDFP,1747301,SCD
2646128,SCDFP,991277,SCD
2646490,SCDFP,800003,SBD
2646490,SCDFP,800061,SBD
2646490,SCDFP,800064,SBD
2646490,SCDFP,800074,SBD
2646490,SCDFP,800115,SBD
2646490,SCDFP,800474,SBD
2646490,SCDFP,799999,SCD
2646490,SCDFP,800057,SCD
2646490,SCDFP,800062,SCD
2646490,SCDFP,800066,SCD
2646490,SCDFP,800111,SCD
2646490,SCDFP,800472,SCD
2646535,SCDFP,807396,SCD
2646543,SCDFP,847628,SCD
2646618,SCDFP,847630,SCD
2646886,SCDFP,2385353,SBD
2646886,SCDFP,2700386,SBD
2646886,SCDFP,2385348,SCD
2647226,SCDFP,1293861,SBD
2647226,SCDFP,1293859,SCD
2647454,SCDFP,1546204,SBD
2647454,SCDFP,1546202,SCD
2647567,SCDFP,1866559,SCD
2647567,SCDFP,847626,SCD
2647567,SCDFP,847627,SCD
2647644,SCDFP,212645,SBD
2647644,SCDFP,885109,SBD
2647644,SCDFP,311249,SCD
2647644,SCDFP,311254,SCD
2647644,SCDFP,607229,SCD
2647956,SCDFP,800648,SBD
2647956,SCDFP,800644,SCD
2648061,SCDFP,978056,BPCK
2648061,SCDFP,978054,GPCK
2648061,SCDFP,1311662,SBD
2648061,SCDFP,205643,SBD
2648061,SCDFP,543812,SBD
2648061,SCDFP,864010,SBD
2648061,SCDFP,1311660,SCD
2648061,SCDFP,197362,SCD
2648105,SCDFP,1428025,SBD
2648105,SCDFP,1041718,SCD
2648105,SCDFP,543460,SCD
2648186,SCDFP,1653440,SCD
2648186,SCDFP,311250,SCD
2648399,SCDFP,283279,SCD
2648463,SCDFP,1371989,SCD
2648472,SCDFP,807016,SBD
2648472,SCDFP,106200,SCD
2648472,SCDFP,807013,SCD
2648582,SCDFP,1301696,BPCK
2648582,SCDFP,1301695,GPCK
2648582,SCDFP,904429,SBD
2648582,SCDFP,248332,SCD
2648625,SCDFP,1293603,SBD
2648625,SCDFP,1536549,SBD
2648625,SCDFP,1293598,SCD
2648625,SCDFP,1536544,SCD
2648832,SCDFP,1423479,SBD
2648832,SCDFP,1423474,SCD
2649011,SCDFP,259021,SCD
2649101,SCDFP,244534,SCD
2649101,SCDFP,250816,SCD
2649546,SCDFP,993261,SBD
2649546,SCDFP,993253,SCD
1870409,SBDF,966922,SBD
1870409,SBDF,966920,SCD
1870402,SCDF,966922,SBD
1870402,SCDF,967012,SBD
1870402,SCDF,967023,SBD
1870402,SCDF,966914,SCD
1870402,SCDF,966920,SCD
1870405,SBDF,967012,SBD
1870405,SBDF,966920,SCD
1870423,SBDF,967023,SBD
1870423,SBDF,966914,SCD
1946649,SBDF,1946651,SBD
1946649,SBDF,1945218,SCD
1722933,SCDF,1722934,SCD
1722933,SCDF,1722939,SCD
1722933,SCDF,2664894,SCD
1945216,SCDF,1946651,SBD
1945216,SCDF,1945218,SCD
1014430,SBDF,1014431,SBD
1014430,SBDF,1014427,SCD
1090638,SBDF,1090639,SBD
1090638,SBDF,1090635,SCD
1189307,SBDF,1189310,SBD
1189307,SBDF,831290,SCD
1189609,SBDF,1189611,SBD
1189609,SBDF,830731,SCD
1189638,SBDF,1189640,SBD
1189638,SBDF,800611,SCD
1189643,SBDF,1189645,SBD
1189643,SBDF,800563,SCD
1601980,SBDF,1601982,SBD
1601980,SBDF,800584,SCD
800191,SBDF,800192,SBD
800191,SBDF,800188,SCD
800219,SBDF,800220,SBD
800219,SBDF,800216,SCD
800240,SBDF,800241,SBD
800240,SBDF,800237,SCD
800272,SBDF,800273,SBD
800272,SBDF,800269,SCD
800344,SBDF,800345,SBD
800344,SBDF,800341,SCD
800379,SBDF,801000,SBD
800379,SBDF,800998,SCD
800404,SBDF,800405,SBD
800404,SBDF,800401,SCD
800414,SBDF,800415,SBD
800414,SBDF,800411,SCD
800419,SBDF,800420,SBD
800419,SBDF,800416,SCD
800437,SBDF,800438,SBD
800437,SBDF,800434,SCD
800443,SBDF,800444,SBD
800443,SBDF,800440,SCD
800448,SBDF,800449,SBD
800448,SBDF,800445,SCD
800461,SBDF,801012,SBD
800461,SBDF,801010,SCD
800490,SBDF,801021,SBD
800490,SBDF,801019,SCD
800503,SBDF,801031,SBD
800503,SBDF,801029,SCD
800508,SBDF,801034,SBD
800508,SBDF,801032,SCD
800587,SBDF,800588,SBD
800587,SBDF,800584,SCD
800932,SBDF,800933,SBD
800932,SBDF,800929,SCD
801135,SBDF,801136,SBD
801135,SBDF,801133,SCD
801397,SBDF,801405,SBD
801397,SBDF,801403,SCD
801416,SBDF,801417,SBD
801416,SBDF,801413,SCD
801647,SBDF,801648,SBD
801647,SBDF,801644,SCD
830654,SBDF,830655,SBD
830654,SBDF,830651,SCD
830683,SBDF,830684,SBD
830683,SBDF,830680,SCD
831429,SBDF,831430,SBD
831429,SBDF,831426,SCD
847784,SBDF,847785,SBD
847784,SBDF,847781,SCD
2655400,SBDFP,801021,SBD
2655400,SBDFP,801019,SCD
2655668,SBDFP,801031,SBD
2655668,SBDFP,801029,SCD
2656536,SBDFP,801012,SBD
2656536,SBDFP,801010,SCD
2657325,SBDFP,801000,SBD
2657325,SBDFP,800998,SCD
2657869,SBDFP,801034,SBD
2657869,SBDFP,801032,SCD
2658367,SBDFP,1090639,SBD
2658367,SBDFP,1090635,SCD
1014425,SCDF,1014431,SBD
1014425,SCDF,1014427,SCD
800187,SCDF,1601982,SBD
800187,SCDF,800192,SBD
800187,SCDF,800220,SBD
800187,SCDF,800241,SBD
800187,SCDF,800588,SBD
800187,SCDF,801136,SBD
800187,SCDF,800188,SCD
800187,SCDF,800216,SCD
800187,SCDF,800237,SCD
800187,SCDF,800584,SCD
800187,SCDF,801133,SCD
800247,SCDF,847785,SBD
800247,SCDF,847781,SCD
800268,SCDF,800273,SBD
800268,SCDF,801648,SBD
800268,SCDF,830655,SBD
800268,SCDF,830684,SBD
800268,SCDF,800269,SCD
800268,SCDF,801644,SCD
800268,SCDF,830651,SCD
800268,SCDF,830680,SCD
800293,SCDF,800933,SBD
800293,SCDF,800929,SCD
800340,SCDF,800345,SBD
800340,SCDF,831430,SBD
800340,SCDF,800341,SCD
800340,SCDF,831426,SCD
800363,SCDF,1090639,SBD
800363,SCDF,801000,SBD
800363,SCDF,801012,SBD
800363,SCDF,801021,SBD
800363,SCDF,801031,SBD
800363,SCDF,801034,SBD
800363,SCDF,1090635,SCD
800363,SCDF,800998,SCD
800363,SCDF,801010,SCD
800363,SCDF,801019,SCD
800363,SCDF,801029,SCD
800363,SCDF,801032,SCD
800395,SCDF,800405,SBD
800395,SCDF,800415,SBD
800395,SCDF,800420,SBD
800395,SCDF,800438,SBD
800395,SCDF,800444,SBD
800395,SCDF,800449,SBD
800395,SCDF,800401,SCD
800395,SCDF,800411,SCD
800395,SCDF,800416,SCD
800395,SCDF,800434,SCD
800395,SCDF,800440,SCD
800395,SCDF,800445,SCD
800562,SCDF,1189640,SBD
800562,SCDF,1189645,SBD
800562,SCDF,800563,SCD
800562,SCDF,800611,SCD
801394,SCDF,801405,SBD
801394,SCDF,801403,SCD
801412,SCDF,801417,SBD
801412,SCDF,801413,SCD
830724,SCDF,1189611,SBD
830724,SCDF,830731,SCD
831289,SCDF,1189310,SBD
831289,SCDF,831290,SCD
2645885,SCDFP,1090639,SBD
2645885,SCDFP,801000,SBD
2645885,SCDFP,801012,SBD
2645885,SCDFP,801021,SBD
2645885,SCDFP,801031,SBD
2645885,SCDFP,801034,SBD
2645885,SCDFP,1090635,SCD
2645885,SCDFP,800998,SCD
2645885,SCDFP,801010,SCD
2645885,SCDFP,801019,SCD
2645885,SCDFP,801029,SCD
2645885,SCDFP,801032,SCD
2049721,SBDF,2049723,SBD
2049721,SBDF,1595624,SCD
2656358,SBDFP,2049723,SBD
2656358,SBDFP,1595624,SCD
377744,SCDF,2049723,SBD
377744,SCDF,1595624,SCD
377744,SCDF,250912,SCD
377744,SCDF,2729431,SCD
377744,SCDF,2739287,SCD
2645437,SCDFP,2049723,SBD
2645437,SCDFP,1595624,SCD
1010767,SBDF,1010749,SBD
1010767,SBDF,1010755,SBD
1010767,SBDF,1010763,SBD
1010767,SBDF,1010745,SCD
1010767,SBDF,1010751,SCD
1010767,SBDF,1010759,SCD
1011759,SBDF,1011983,SBD
1011759,SBDF,1011839,SCD
1012326,SBDF,1012327,SBD
1012326,SBDF,1012233,SCD
1046511,SBDF,1046512,SBD
1046511,SBDF,1010895,SCD
1088234,SBDF,1088235,SBD
1088234,SBDF,1009433,SCD
1193404,SBDF,1545297,SBD
1193404,SBDF,1545295,SCD
1235020,SBDF,1235022,SBD
1235020,SBDF,1012081,SCD
1246626,SBDF,1246628,SBD
1246626,SBDF,1246623,SCD
1372894,SBDF,1372896,SBD
1372894,SBDF,1009433,SCD
1373140,SBDF,1373142,SBD
1373140,SBDF,1373137,SCD
1423326,SBDF,1423328,SBD
1423326,SBDF,1423323,SCD
1425508,SBDF,1601097,SBD
1425508,SBDF,1601095,SCD
1427000,SBDF,1427002,SBD
1427000,SBDF,1010895,SCD
1431685,SBDF,1431687,SBD
1431685,SBDF,1431682,SCD
1432485,SBDF,1432487,SBD
1432485,SBDF,1494601,SBD
1432485,SBDF,1010895,SCD
1432485,SBDF,1432482,SCD
1487769,SBDF,1487770,SBD
1487769,SBDF,1190150,SCD
1539439,SBDF,1539441,SBD
1539439,SBDF,1539436,SCD
1543715,SBDF,1543717,SBD
1543715,SBDF,1543712,SCD
1545687,SBDF,2047879,SBD
1545687,SBDF,2047877,SCD
1549445,SBDF,1549447,SBD
1549445,SBDF,1011852,SCD
1657032,SBDF,1011809,SBD
1657032,SBDF,1011814,SBD
1657032,SBDF,1293648,SCD
1657032,SBDF,1657026,SCD
1657038,SBDF,1010768,SBD
1657038,SBDF,1608499,SBD
1657038,SBDF,1293648,SCD
1657038,SBDF,1657026,SCD
1672971,SBDF,1011709,SBD
1672971,SBDF,1011707,SCD
1723994,SBDF,1723996,SBD
1723994,SBDF,1723991,SCD
1737344,SBDF,1737345,SBD
1737344,SBDF,1737563,SBD
1737344,SBDF,1737567,SBD
1737344,SBDF,1737569,SBD
1737344,SBDF,1737571,SBD
1737344,SBDF,1737637,SBD
1737344,SBDF,1737641,SBD
1737344,SBDF,1737758,SBD
1737344,SBDF,1737762,SBD
1737344,SBDF,1737764,SBD
1737344,SBDF,1737343,SCD
1737344,SBDF,1737562,SCD
1737344,SBDF,1737566,SCD
1737344,SBDF,1737568,SCD
1737344,SBDF,1737570,SCD
1737344,SBDF,1737636,SCD
1737344,SBDF,1737640,SCD
1737344,SBDF,1737757,SCD
1737344,SBDF,1737761,SCD
1737344,SBDF,1737763,SCD
1747491,SBDF,1747492,SBD
1747491,SBDF,1010077,SCD
1793057,SBDF,1373136,SBD
1793057,SBDF,1373130,SCD
1793068,SBDF,1549401,SBD
1793068,SBDF,1373130,SCD
1867939,SBDF,1010692,SBD
1867939,SBDF,1867940,SBD
1867939,SBDF,1867944,SBD
1867939,SBDF,1867993,SBD
1867939,SBDF,1867997,SBD
1867939,SBDF,1867999,SBD
1867939,SBDF,1868029,SBD
1867939,SBDF,1010688,SCD
1867939,SBDF,1867938,SCD
1867939,SBDF,1867943,SCD
1867939,SBDF,1867992,SCD
1867939,SBDF,1867996,SCD
1867939,SBDF,1867998,SCD
1867939,SBDF,1868028,SCD
1871451,SBDF,1871453,SBD
1871451,SBDF,1491882,SCD
1872888,SBDF,1872891,SBD
1872888,SBDF,1872886,SCD
1872970,SBDF,1872972,SBD
1872970,SBDF,1010077,SCD
1875236,SBDF,1875237,SBD
1875236,SBDF,1010077,SCD
1939338,SBDF,1939340,SBD
1939338,SBDF,1373137,SCD
2201503,SBDF,2201504,SBD
2201503,SBDF,2592641,SBD
2201503,SBDF,1249758,SCD
2201503,SBDF,1373130,SCD
2264105,SBDF,2264107,SBD
2264105,SBDF,1010836,SCD
2396787,SBDF,1012594,SBD
2396787,SBDF,1010769,SCD
2464333,SBDF,2464334,SBD
2464333,SBDF,1045432,SCD
2474487,SBDF,2474489,SBD
2474487,SBDF,1947197,SCD
2477937,SBDF,2477939,SBD
2477937,SBDF,2047877,SCD
2587645,SBDF,2587646,SBD
2587645,SBDF,2375042,SCD
2604878,SBDF,2604879,SBD
2604878,SBDF,1011852,SCD
2611977,SBDF,2611978,SBD
2611977,SBDF,1723991,SCD
2637874,SBDF,2637875,SBD
2637874,SBDF,2637870,SCD
2667924,SBDF,2667926,SBD
2667924,SBDF,2667922,SCD
2675770,SBDF,2675772,SBD
2675770,SBDF,2675768,SCD
2678112,SBDF,2678114,SBD
2678112,SBDF,1723991,SCD
2678303,SBDF,2678305,SBD
2678303,SBDF,2675768,SCD
2684034,SBDF,2684036,SBD
2684034,SBDF,1545290,SCD
2716401,SBDF,2716403,SBD
2716401,SBDF,1010895,SCD
2739499,SBDF,2739501,SBD
2739499,SBDF,1293648,SCD
2740867,SBDF,2740869,SBD
2740867,SBDF,1011852,SCD
381175,SBDF,1010298,SBD
381175,SBDF,1010296,SCD
543931,SBDF,1246113,SBD
543931,SBDF,1010878,SCD
795476,SBDF,1011845,SBD
795476,SBDF,1011843,SCD
809472,SBDF,1011703,SBD
809472,SBDF,1009462,SCD
891341,SBDF,1011854,SBD
891341,SBDF,1011852,SCD
891346,SBDF,1011851,SBD
891346,SBDF,1011849,SCD
94618,SBDF,1010035,SBD
94618,SBDF,1010673,SBD
94618,SBDF,1010902,SBD
94618,SBDF,1010033,SCD
94618,SBDF,1010671,SCD
94618,SBDF,1010900,SCD
998326,SBDF,1011767,SBD
998326,SBDF,1010931,SCD
2654358,SBDFP,1373136,SBD
2654358,SBDFP,1373130,SCD
2654393,SBDFP,1723996,SBD
2654393,SBDFP,1723991,SCD
2654478,SBDFP,1011709,SBD
2654478,SBDFP,1011707,SCD
2654495,SBDFP,1487770,SBD
2654495,SBDFP,1190150,SCD
2654685,SBDFP,1872891,SBD
2654685,SBDFP,1872886,SCD
2654716,SBDFP,1246628,SBD
2654716,SBDFP,1246623,SCD
2654869,SBDFP,1432487,SBD
2654869,SBDFP,1494601,SBD
2654869,SBDFP,1010895,SCD
2654869,SBDFP,1432482,SCD
